,epoch_mean_error,epoch_std_error,rounds,reward,NagentsIn,thoryvos,aIV,aEV,aFN,aBN,stdii,stdfi,stdbi,stdei,stdsel,Eii,Efi,Ebi,Eei,Esel
0,0.0,0.0,1,0.0,82,-112.60877759290771,10.0,77.0,8.0,5.0,1.5456230008866683,0.060714510509961725,0.03512921423549639,0.0,0.7877724702377576,-1.233475096000345,0.5046750696533048,0.4488443565846774,-1.3167629306831965,-1.1260877759290766
1,0.0,0.0,1,0.0,82,-106.40419419239007,10.0,76.0,7.0,7.0,1.5055142520949596,0.0587921124299711,0.03175843651988071,0.0,0.7491814425546737,-1.284162555702027,0.49297039480495614,0.4520851067067182,-1.3612157144633752,-1.064041941923902
2,2.290054904918203,0.08809905383042366,2,0.0,26,-52.37078070912243,13.0,71.0,10.0,6.0,1.4172446392015918,1.1624972859649154,0.2132983681447352,0.0,0.5854356162080605,-0.21704401488261285,0.3154981513582691,0.3122995153904867,-0.6507685219730758,-0.5237078070912233
3,1.82340531794283,0.11114999662298468,3,0.6507685219730758,32,-79.45377590705458,8.0,72.0,10.0,10.0,1.5230209579660594,1.199313643562091,0.2668683030832957,0.0,0.6589226675029303,-0.49697598407911203,0.023510480895510374,0.25616144238235117,-0.9641368868098725,-0.7945377590705457
4,2.0552423238287347,0.12036302660713658,4,0.9641368868098725,16,-5.884980474191707,18.0,67.0,8.0,7.0,1.2807659996666938,1.3891044427710462,0.29317421848364167,0.0,0.497458506090874,0.22318143375680585,0.2808070991767812,0.20993525882942943,-0.16192558983666056,-0.05884980474191687
5,1.8726295825799872,0.13494238986355023,5,0.16192558983666056,33,-81.45458720670742,15.0,68.0,11.0,6.0,1.5220062954997537,1.4518969384118052,0.3087289284012992,0.0,0.6716696860814992,-0.5214150178393955,0.23118737888916693,0.2016901065988315,-1.0143536132819484,-0.8145458720670733
6,2.158278747101601,0.1286276652881235,6,1.0143536132819484,4,49.664844009677175,13.0,68.0,13.0,6.0,0.8346335970511171,1.441876360336658,0.31794713679676945,0.0,0.6594091053101196,0.8437253194280467,0.4439026531883759,0.22225322846317466,0.6798377279286371,0.49664844009677245
7,1.8259606959997887,0.1087799073143554,7,-0.6798377279286371,25,-42.40617696830722,12.0,77.0,6.0,5.0,1.3835782718678151,1.3161518926683997,0.28665073770365207,0.0,0.5557811518922293,-0.06074928070231652,0.33787707072391143,0.23055181947139053,-0.5468014482073629,-0.4240617696830731
8,2.0403239483226243,0.1295981010728071,8,0.5468014482073629,70,-119.52197168099477,14.0,71.0,5.0,10.0,1.3989117791782089,1.5984217830302174,0.3273052175131504,0.0,0.965362966103427,-1.3132245059514045,0.460484435848245,0.1637460557163556,-1.4743458447143396,-1.1952197168099485
9,2.5032802246171597,0.14196991162256686,9,1.4743458447143396,61,-124.43687877163038,17.0,66.0,7.0,10.0,1.4475604568799683,1.4932940610122072,0.32536391205666265,0.0,1.0450227156765781,-1.3386318747823058,-0.09381260600548065,0.13799888778040936,-1.5573940264716124,-1.2443687877163037
