,rounds,reward,NagentsIn,thoryvos,realThoryvos,aIV,aEV,aFN,aBN,stdii,stdfi,stdbi,stdei,stdsel,Eii,Efi,Ebi,Eei,Esel,stdii_real,Eii_real
1860,1860,35.22674236802853,28,-23.5280372256008,-19.556226496054986,7.0,7.0,4.0,82.0,1.4327556992177435,1.5325835417719893,0.28164269705804074,0.0,0.5940074452280498,-0.19579936879705198,-0.19472121854723848,-0.19814452058417925,-0.6705111116135013,-0.23528037225600798,0.0,0
1861,1861,19.579936879705194,28,-43.235749357655955,-25.726898303973307,8.0,9.0,4.0,79.0,1.3904757314793046,1.3408466714461986,0.3002102605871921,0.0,0.6436723390230639,-0.27898541953560463,-0.11667365584667204,-0.2873530845032639,-0.5723052251930013,-0.43235749357655967,0.0,0
1862,1862,27.89854195356047,28,-18.515743239026424,-21.480170116496776,4.0,7.0,8.0,81.0,1.456411480584103,1.4202458309173438,0.28539227241466986,0.0,0.43036294765561284,-0.24714146687122948,0.03142585422300811,-0.22104365586644478,-0.7839057624297899,-0.18515743239026422,0.0,0
1863,1863,24.714146687122955,28,-22.21291878134619,-22.640889547388692,8.0,10.0,7.0,75.0,1.4274723938071658,1.5868375693863408,0.2402563158982015,0.0,0.5866266469040965,-0.23199883628248044,-0.6538072609106181,-0.205308803995144,-0.7235313247250119,-0.22212918781346183,0.0,0
1864,1864,23.199883628248035,64,-109.2179463277515,-95.27155399658844,12.0,9.0,8.0,71.0,1.3360640402961788,1.276624419037911,0.24206325074617357,0.0,0.6031831808806475,-1.1052426168224299,-1.1248063849314083,-0.9958635567835091,-1.366518126997093,-1.0921794632775148,0.0,0
1865,1865,110.52426168224301,28,-35.64462167865119,-25.869112340291874,12.0,6.0,6.0,76.0,1.438519106929536,1.4678849050199956,0.2738534570085343,0.0,0.68257873390282,-0.29459481244750374,-0.15485484549880837,-0.23554789780044935,-0.6772663156672745,-0.35644621678651184,0.0,0
1866,1866,29.45948124475039,28,-29.277978548160462,-28.918498540495666,7.0,9.0,7.0,77.0,1.4147965130996802,1.4650846429129534,0.31397310977676546,0.0,0.6419140650550603,-0.22012652976494634,-0.21123383111905977,-0.21873782984159432,-0.7221366888094021,-0.2927797854816045,0.0,0
1867,1867,22.01265297649461,28,-27.127720567696414,-24.06001283765536,4.0,10.0,7.0,79.0,1.4574209762577857,1.6500490247293425,0.28659026357449474,0.0,0.5379662130228262,-0.23748550919061925,-0.545563513771941,-0.24367823579794418,-0.7350796483589165,-0.27127720567696423,0.0,0
1868,1868,23.748550919061916,28,-32.74554391145157,-26.715331820405964,9.0,4.0,8.0,79.0,1.5074552239070864,1.658228588889293,0.25848327625335366,0.0,0.7803697889557818,-0.27293800259841056,-0.43154218097760977,-0.22998937509912767,-0.8489529755175731,-0.3274554391145157,0.0,0
1869,1869,27.29380025984107,28,-36.814621985583216,-32.81239208169506,6.0,7.0,6.0,81.0,1.4910466181188857,1.4922725500017824,0.30526028505773173,0.0,0.5673794774945935,-0.3887784163390126,-0.28140152031454785,-0.392896740115771,-0.7594024683267802,-0.3681462198558322,0.0,0
1870,1870,38.87784163390127,85,-120.01983178485565,-111.8292955298317,5.0,9.0,3.0,83.0,1.4779620785514513,1.5326532850098176,0.30903344366770324,0.0,0.6388049065613867,-1.255011799629283,-1.343822329277469,-1.1328902461505992,-1.325222200811173,-1.2001983178485567,0.0,0
1871,1871,125.50117996292829,28,-25.835268499888212,-25.679480438184658,6.0,6.0,8.0,80.0,1.4871997412510134,1.453720729072012,0.2612899297443382,0.0,0.5232777911301993,-0.274956047395484,-0.11597630225799241,-0.2546339414263358,-0.7743796109993292,-0.2583526849988822,0.0,0
1872,1872,27.49560473954841,28,-18.118041089539258,-12.371672693905143,12.0,6.0,5.0,77.0,1.4446629829174786,1.5408992185746557,0.2780951181885009,0.0,0.6454796807988796,-0.2467782555780933,-0.21628299816478314,-0.18393185414855595,-0.7432523906114169,-0.1811804108953926,0.0,0
1873,1873,24.67782555780933,28,-32.526090140110796,-30.24833921146953,6.0,11.0,8.0,75.0,1.4620073573978885,1.5003583060725152,0.25733907058919714,0.0,0.6682793680632413,-0.22530091365265564,-0.21959083740632132,-0.21260561642228742,-0.8172202020202022,-0.3252609014011079,0.0,0
1874,1874,22.530091365265573,28,-25.097127516279052,-22.568043882170528,4.0,11.0,6.0,79.0,1.4376719591052742,1.5547645218871642,0.2822868694404469,0.0,0.6356014966494251,-0.16970780427906973,-0.2743546036589147,-0.11580105644651159,-0.7690577860465114,-0.25097127516279066,0.0,0
1875,1875,16.970780427906963,28,-31.387647016805634,-32.29355236499649,4.0,10.0,8.0,78.0,1.4070394889289974,1.4625366023243136,0.2632848384748396,0.0,0.6184082075313121,-0.20625811060027532,-0.11591364710771708,-0.1955090762097717,-0.7201109119717396,-0.3138764701680563,0.0,0
1876,1876,20.62581106002756,28,-31.63776912178458,-29.700850110530556,8.0,10.0,8.0,74.0,1.493099211237278,1.4566915107465719,0.29890858684761773,0.0,0.703597824897488,-0.33523602290996785,-0.2719921201768489,-0.26649685711414794,-0.8727023713826367,-0.3163776912178457,0.0,0
1877,1877,33.523602290996784,28,-32.4265658950978,-33.07638305665964,11.0,9.0,6.0,74.0,1.4891533973864255,1.5163327618002072,0.31792562257421025,0.0,0.6579801646660998,-0.31532856675239646,-0.5365046652638141,-0.2695148878497388,-0.810406983087834,-0.32426565895097803,0.0,0
1878,1878,31.532856675239646,28,-14.68175457962843,-13.944291484132153,2.0,8.0,9.0,81.0,1.4256929418106443,1.3305748930824841,0.24840224741604283,0.0,0.40877984671676926,-0.17886410612303913,0.0519666905226632,-0.19154181952577173,-0.7374630954962771,-0.14681754579628428,0.0,0
1879,1879,17.88641061230392,28,-39.40849218977533,-31.903522094081545,10.0,9.0,7.0,74.0,1.4586495249640734,1.4798222757857349,0.2780407904928424,0.0,0.7249334763741084,-0.267005795194508,-0.209140969159559,-0.22981998915643853,-0.7370820158102767,-0.3940849218977533,0.0,0
1880,1880,26.700579519450805,28,-54.58856214229015,-48.503595438024796,6.0,8.0,5.0,81.0,1.464509939329149,1.5050411773729004,0.25180418226107143,0.0,0.6685788956157851,-0.36259906253916535,-0.38231325562936047,-0.40051406759410124,-0.7783897731545308,-0.5458856214229019,0.0,0
1881,1881,36.25990625391653,28,-23.03260711681448,-22.681058389721226,6.0,5.0,9.0,80.0,1.4257087100654535,1.4776426120216473,0.26436816101296773,0.0,0.6222539470466796,-0.21557206897100736,-0.3659315372000828,-0.161007211769014,-0.7740723781623653,-0.2303260711681447,0.0,0
1882,1882,21.557206897100727,28,-26.675836042587708,-23.260474753446534,8.0,8.0,6.0,78.0,1.461742306425948,1.32245869233506,0.2737103916778044,0.0,0.6007821152647143,-0.28617280770136294,-0.05749094409710417,-0.20581517304522987,-0.7848869123917651,-0.26675836042587703,0.0,0
1883,1883,28.617280770136293,28,-14.851295644340698,-17.560323493662544,8.0,8.0,2.0,82.0,1.414771981430382,1.4746212052955507,0.25791519334600493,0.0,0.3797319235314667,-0.17398614309095756,-0.23168042579646525,-0.1501846433383661,-0.690095740766586,-0.1485129564434069,0.0,0
1884,1884,17.398614309095755,28,-23.509099079219848,-19.8517072153128,7.0,6.0,9.0,78.0,1.4334162158804074,1.6506078367271013,0.2920339283343779,0.0,0.553299512737593,-0.2530765499409156,-0.5963455731750943,-0.23117275943887403,-0.7218947713259467,-0.23509099079219853,0.0,0
1885,1885,25.30765499409156,28,-26.749209819004246,-23.541376241996016,5.0,6.0,6.0,83.0,1.4479180655145936,1.5676074791807102,0.2705207218001211,0.0,0.6069868106790087,-0.23144414863969737,-0.16805576268253242,-0.21757656512684026,-0.7908466638420272,-0.26749209819004255,0.0,0
1886,1886,23.144414863969754,28,-25.247279604490522,-24.82255662528886,3.0,8.0,11.0,78.0,1.4782838495488229,1.5994493291108238,0.25957118444099136,0.0,0.505963037914269,-0.3071739973986286,-0.41182589551579135,-0.2955971111896854,-0.814245513897132,-0.2524727960449052,0.0,0
1887,1887,30.717399739862884,28,-33.79858097419453,-33.4026348306432,4.0,9.0,5.0,82.0,1.4839560361163293,1.445882028359812,0.28949001725973894,0.0,0.43725779427542116,-0.29240704600911976,-0.14658595624537796,-0.2899616206156306,-0.7629448231880934,-0.3379858097419453,0.0,0
1888,1888,29.240704600911975,28,-14.091505602883586,-14.097927368384571,10.0,11.0,7.0,72.0,1.3886364099821493,1.3511674927207171,0.2782788576832188,0.0,0.5250585151143795,-0.1780627079333172,-0.1448503808962673,-0.09905351601566562,-0.7178673413509861,-0.14091505602883583,0.0,0
1889,1889,17.806270793331723,28,-24.601484251855215,-21.147081453606045,6.0,8.0,13.0,73.0,1.446809341077735,1.4734827783285764,0.28520722214782546,0.0,0.7183168493820261,-0.21009684525541378,-0.0578305671634156,-0.20782906348815575,-0.7606090156570227,-0.24601484251855216,0.0,0
1890,1890,21.00968452554138,28,-41.833161079250424,-40.304344140389865,4.0,7.0,4.0,85.0,1.5063135395059508,1.569729424279619,0.29962335970019466,0.0,0.5746688681162544,-0.31558345709390856,-0.4776228374311247,-0.31795417575192325,-0.7993409005218978,-0.41833161079250425,0.0,0
