Step,AgentID,Loudness,Voice
2,13,-0.7092586111180201,-1
2,14,0.0,0
2,15,-1.3612157144633752,2
2,16,-1.3612157144633752,2
2,17,-2.364840139286158,1
2,18,-1.3612157144633752,2
2,19,-1.3612157144633752,2
2,20,-1.3612157144633752,2
2,21,-1.3612157144633752,2
2,22,-1.352029532396468,-1
2,23,-3.1550801591841813,1
2,24,-1.3612157144633752,2
2,25,-1.3612157144633752,2
2,26,-1.3612157144633752,2
2,27,-1.3612157144633752,2
2,28,-1.3612157144633752,2
2,29,-1.3612157144633752,2
2,30,-0.6597671384156198,0
2,31,-3.5304966496704386,0
2,32,-1.3612157144633752,2
2,33,-0.5654360489988807,-1
2,34,-1.3612157144633752,2
2,35,0.2114164904862579,1
2,36,-1.3612157144633752,2
2,37,-1.3612157144633752,2
2,38,-1.3612157144633752,2
2,39,-0.6404730207685609,0
2,40,-1.3612157144633752,2
2,41,-1.3612157144633752,2
2,42,-1.3612157144633752,2
2,43,0.41906584255689605,1
2,44,-1.8254236487999005,0
2,45,-1.3612157144633752,2
2,46,-1.3612157144633752,2
2,47,-1.3612157144633752,2
2,48,-0.5632965501803258,1
2,49,-1.3612157144633752,2
2,50,-2.5762566297724163,0
2,51,-0.04317417734112654,0
2,52,-1.3612157144633752,2
2,53,-1.4418708374580278,-1
2,54,-1.3612157144633752,2
2,55,-1.3612157144633752,2
2,56,-1.3612157144633752,2
2,57,-1.3612157144633752,2
2,58,-1.3612157144633752,2
2,59,-1.3612157144633752,2
2,60,-1.3612157144633752,2
2,61,-1.3612157144633752,2
2,62,-3.309433100360651,1
2,63,-1.3612157144633752,1
2,64,0.602359960203955,1
2,65,-1.3612157144633752,2
2,66,-1.3612157144633752,2
2,67,-0.9444996010446463,-1
2,68,0.2114164904862579,0
2,69,-1.3612157144633752,2
2,70,-3.309433100360651,1
2,71,-1.3612157144633752,2
2,72,-1.3612157144633752,2
2,73,0.4673011366745431,0
2,74,-1.3612157144633752,2
2,75,-1.3612157144633752,2
2,76,-1.3612157144633752,1
2,77,-1.3612157144633752,2
2,78,0.4673011366745431,1
2,79,-1.3612157144633752,2
2,80,-1.3612157144633752,2
2,81,-1.3612157144633752,2
2,82,-1.3612157144633752,2
2,83,-0.05282123616465597,1
2,84,-1.3612157144633752,2
2,85,-1.3612157144633752,2
2,86,-1.3612157144633752,2
2,87,-1.3612157144633752,2
2,88,-1.3612157144633752,2
2,89,-0.9704972851635368,-1
2,90,-1.3612157144633752,2
2,91,-1.3612157144633752,2
2,92,-1.3612157144633752,2
2,93,-1.7386001193881355,1
2,94,-1.3612157144633752,2
2,95,-1.3612157144633752,2
2,96,-1.3612157144633752,2
2,97,-1.3612157144633752,2
2,98,-1.3612157144633752,2
2,99,-1.3612157144633752,2
3,0,-0.6507685219730758,0
3,1,-0.6507685219730758,2
3,2,-0.6507685219730758,2
3,3,-0.6507685219730758,2
3,4,-0.6507685219730758,2
3,5,-0.6507685219730758,2
3,6,-0.6507685219730758,1
3,7,-0.6507685219730758,0
3,8,-0.6507685219730758,2
3,9,-0.6507685219730758,2
3,10,-0.6507685219730758,2
3,11,-0.6507685219730758,2
3,12,-0.6507685219730758,2
3,13,0.03648224046989077,-1
3,14,0.6479481641468683,1
3,15,-3.0973105735693283,0
3,16,-0.6507685219730758,0
3,17,-0.6507685219730758,1
3,18,-0.6507685219730758,2
3,19,-0.6507685219730758,2
3,20,-0.6507685219730758,2
3,21,0.2159827213822894,0
3,22,-0.5984492344764559,-1
3,23,-0.6507685219730758,2
3,24,-0.6507685219730758,2
3,25,-0.6507685219730758,2
3,26,-0.6507685219730758,2
3,27,1.079913606911447,0
3,28,-0.6507685219730758,2
3,29,0.08700977227685491,-1
3,30,-0.6507685219730758,2
3,31,-0.6507685219730758,2
3,32,-0.6507685219730758,2
3,33,0.8639308855291576,1
3,34,-2.9695768176263804,1
3,35,-0.020843852365027938,-1
3,36,-0.6507685219730758,2
3,37,-0.6507685219730758,2
3,38,-0.6507685219730758,1
3,39,-0.08440253565768621,-1
3,40,-0.6507685219730758,2
3,41,-0.6507685219730758,2
3,42,-0.6507685219730758,2
3,43,0.8639308855291576,1
3,44,-1.9878727105318101,1
3,45,-0.6507685219730758,2
3,46,-0.6507685219730758,2
3,47,-0.6507685219730758,0
3,48,-0.6507685219730758,2
3,49,-0.6507685219730758,2
3,50,-0.6507685219730758,2
3,51,-2.016715816712476,0
3,52,-0.6507685219730758,2
3,53,-0.6507685219730758,2
3,54,-0.6507685219730758,2
3,55,-0.6507685219730758,2
3,56,-0.6507685219730758,0
3,57,-0.6507685219730758,2
3,58,-0.6507685219730758,2
3,59,-0.6507685219730758,2
3,60,-0.6507685219730758,2
3,61,0.8639308855291576,1
3,62,-0.6507685219730758,2
3,63,-0.6507685219730758,2
3,64,-0.6507685219730758,2
3,65,0.27238428083914934,-1
3,66,-0.6507685219730758,2
3,67,-2.2821438629759063,1
3,68,-0.6507685219730758,2
3,69,-0.6507685219730758,2
3,70,-0.6507685219730758,2
3,71,1.2958963282937366,0
3,72,-0.6507685219730758,2
3,73,-0.6507685219730758,2
3,74,-1.9260660544303838,0
3,75,-0.10437395063545471,-1
3,76,0.2159827213822894,1
3,77,-0.6507685219730758,2
3,78,0.2159827213822894,0
3,79,-0.6507685219730758,2
3,80,-0.6507685219730758,2
3,81,-0.6507685219730758,2
3,82,-0.6507685219730758,2
3,83,-0.6507685219730758,2
3,84,-0.6507685219730758,2
3,85,-0.15826249944378462,-1
3,86,-0.6507685219730758,2
3,87,-0.6507685219730758,2
3,88,0.0,0
3,89,-0.6507685219730758,2
3,90,-2.008474929232286,1
3,91,1.2958963282937366,1
3,92,-0.6507685219730758,2
3,93,-0.6507685219730758,2
3,94,-0.6507685219730758,2
3,95,-0.6507685219730758,2
3,96,-0.6507685219730758,2
3,97,0.6479481641468683,1
3,98,-0.26987644829935004,-1
3,99,-0.6507685219730758,2
4,0,0.5833062291002411,-1
4,1,0.9143666433367033,2
4,2,0.9143666433367033,0
4,3,0.9143666433367033,2
4,4,0.9143666433367033,2
4,5,0.9143666433367033,2
4,6,0.4329004329004329,1
4,7,0.9143666433367033,0
4,8,0.9031249760219817,-1
4,9,1.2987012987012987,1
4,10,0.5847267076237136,-1
4,11,0.9143666433367033,2
4,12,0.9143666433367033,2
4,13,0.9143666433367033,2
4,14,0.9143666433367033,1
4,15,2.1645021645021645,1
4,16,0.9143666433367033,2
4,17,0.9442978536433625,-1
4,18,0.9143666433367033,2
4,19,0.9143666433367033,2
4,20,0.9788825517795579,-1
4,21,1.0522118386603414,-1
4,22,0.8982683982683982,-1
4,23,1.7316017316017316,1
4,24,0.8755140213080332,-1
4,25,0.9143666433367033,2
4,26,0.8982683982683983,-1
4,27,0.8898741763226793,-1
4,28,0.8706574435544496,-1
4,29,0.8814799543769603,-1
4,30,0.9143666433367033,2
4,31,0.9143666433367033,2
4,32,0.9143666433367033,2
4,33,0.9143666433367033,2
4,34,0.9115191979677009,-1
4,35,0.5847267076237135,-1
4,36,0.9143666433367033,2
4,37,0.9143666433367033,2
4,38,0.9143666433367033,2
4,39,0.9143666433367033,2
4,40,0.8465841330326359,-1
4,41,0.9143666433367033,2
4,42,0.9143666433367033,2
4,43,0.9143666433367033,2
4,44,0.9199134199134198,-1
4,45,0.9143666433367033,2
4,46,0.9143666433367033,2
4,47,0.9006966871451901,-1
4,48,0.736241859138865,-1
4,49,0.8273674002644062,-1
4,50,0.9143666433367033,2
4,51,0.9143666433367033,2
4,52,0.9143666433367033,2
4,53,0.9143666433367033,2
4,54,0.9143666433367033,2
4,55,0.0,0
4,56,0.9143666433367033,2
4,57,0.9143666433367033,2
4,58,0.9355925084895143,-1
4,59,0.9143666433367033,2
4,60,0.9143666433367033,2
4,61,0.9143666433367033,2
4,62,0.9143666433367033,2
4,63,0.9143666433367033,2
4,64,0.9143666433367033,2
4,65,0.9143666433367033,2
4,66,0.9143666433367033,2
4,67,0.9143666433367033,2
4,68,1.1171469035954065,-1
4,69,0.9143666433367033,2
4,70,0.6493506493506493,1
4,71,0.9143666433367033,2
4,72,0.21645021645021645,1
4,73,2.1645021645021645,0
4,74,0.9143666433367033,2
4,75,0.9143666433367033,0
4,76,0.8119994348964408,-1
4,77,-2.206845477875418,1
4,78,1.948051948051948,1
4,79,0.9143666433367033,2
4,80,0.818973178318687,-1
4,81,0.8839082432537522,-1
4,82,0.9143666433367033,2
4,83,2.1645021645021645,1
4,84,0.9143666433367033,2
4,85,0.8766233766233767,-1
4,86,0.9143666433367033,2
4,87,0.9143666433367033,2
4,88,0.9143666433367033,2
4,89,0.9143666433367033,2
4,90,0.7973281566736656,-1
4,91,0.4329004329004329,1
4,92,0.9143666433367033,2
4,93,0.9143666433367033,2
4,94,0.9143666433367033,2
4,95,0.9143666433367033,2
4,96,0.9143666433367033,2
4,97,0.9115191979677011,-1
4,98,0.9143666433367033,2
4,99,1.2987012987012987,1
5,0,-0.9543941917929925,0
5,1,-0.9543941917929925,2
5,2,-0.9543941917929925,0
5,3,-0.9543941917929925,2
5,4,-0.05219552723638182,-1
5,5,1.293103448275862,0
5,6,-0.9543941917929925,2
5,7,-0.9543941917929925,0
5,8,-0.9543941917929925,2
5,9,-0.9543941917929925,2
5,10,-0.9543941917929925,2
5,11,-0.9543941917929925,2
5,12,-0.9543941917929925,2
5,13,-0.9543941917929925,2
5,14,-0.9543941917929925,1
5,15,-0.6454978899439171,-1
5,16,-0.9543941917929925,0
5,17,-0.49251997612304976,-1
5,18,-0.9543941917929925,2
5,19,-0.9543941917929925,2
5,20,-0.7889084207896053,-1
5,21,-0.9543941917929925,2
5,22,0.0,0
5,23,-0.9543941917929925,2
5,24,-0.9543941917929925,2
5,25,-0.33043668443555996,-1
5,26,-0.9543941917929925,2
5,27,-0.9543941917929925,2
5,28,-0.9543941917929925,2
5,29,0.21551724137931036,0
5,30,-0.9543941917929925,2
5,31,-0.9543941917929925,2
5,32,-0.6981312260536399,-1
5,33,0.0,0
5,34,-0.9543941917929925,2
5,35,-2.3280670775723253,1
5,36,1.0775862068965518,1
5,37,-2.4362796379587985,1
5,38,-0.08890059137098118,-1
5,39,-0.9543941917929925,2
5,40,-0.9543941917929925,2
5,41,-0.9543941917929925,2
5,42,-0.1667228469098784,-1
5,43,-0.9543941917929925,2
5,44,-1.0846091398745072,-1
5,45,-0.9543941917929925,2
5,46,-0.9543941917929925,2
5,47,-0.9543941917929925,0
5,48,0.0,0
5,49,-0.9543941917929925,2
5,50,-0.9543941917929925,2
5,51,-0.9543941917929925,2
5,52,-0.9543941917929925,2
5,53,-0.9543941917929925,2
5,54,-0.9543941917929925,2
5,55,1.5086206896551726,0
5,56,-0.9543941917929925,0
5,57,-0.9543941917929925,1
5,58,-0.9543941917929925,2
5,59,-0.9543941917929925,2
5,60,-0.9543941917929925,2
5,61,-0.9543941917929925,2
5,62,-0.9543941917929925,2
5,63,-0.9543941917929925,2
5,64,0.4310344827586207,0
5,65,0.4310344827586207,1
5,66,-0.9543941917929925,2
5,67,-0.9543941917929925,2
5,68,-0.9543941917929925,2
5,69,0.21551724137931036,1
5,70,-0.9543941917929925,2
5,71,-0.9543941917929925,2
5,72,0.4310344827586207,1
5,73,-0.9061275612193904,-1
5,74,-0.9543941917929925,2
5,75,-0.9543941917929925,0
5,76,0.4310344827586207,1
5,77,-0.9543941917929925,2
5,78,-0.9543941917929925,2
5,79,-0.9543941917929925,2
5,80,-0.9543941917929925,2
5,81,-0.9543941917929925,2
5,82,-0.9543941917929925,2
5,83,-0.9543941917929925,2
5,84,-0.9543941917929925,2
5,85,0.24840921206063635,-1
5,86,-0.9543941917929925,2
5,87,0.21551724137931036,0
5,88,-0.9543941917929925,2
5,89,1.293103448275862,0
5,90,-0.6491503692598146,-1
5,91,-2.4775034704869787,0
5,92,0.0,0
5,93,-0.9543941917929925,2
5,94,-0.9543941917929925,2
5,95,-0.9543941917929925,2
5,96,-0.3962710172691433,-1
5,97,-0.9543941917929925,2
5,98,-0.9543941917929925,2
5,99,-0.9543941917929925,2
6,0,-0.4195064976082142,-1
6,1,-0.7160647751536919,-1
6,2,-1.027427845487866,-1
6,3,-1.3908526678320927,2
6,4,-0.5115019039045867,-1
6,5,-1.3908526678320927,2
6,6,-1.3908526678320927,2
6,7,-1.3908526678320927,0
6,8,-0.9599164174518956,-1
6,9,-3.6214033162411012,1
6,10,-1.3908526678320927,2
6,11,-1.3908526678320927,2
6,12,-1.3908526678320927,2
6,13,-0.44387418745333945,-1
6,14,0.4319654427645788,0
6,15,-0.9489911855700193,-1
6,16,-0.41922709400317676,-1
6,17,-0.7473997357821617,-1
6,18,-1.3908526678320927,2
6,19,-1.3908526678320927,2
6,20,-0.6818171422075706,-1
6,21,-1.3908526678320927,2
6,22,-0.9860287198645732,-1
6,23,-1.3908526678320927,2
6,24,0.0,0
6,25,-1.0655735278304337,-1
6,26,-1.3908526678320927,2
6,27,-1.034165277474815,-1
6,28,-1.000898168601704,1
6,29,-0.611668251768877,-1
6,30,-1.3908526678320927,2
6,31,-1.3908526678320927,2
6,32,0.4319654427645788,1
6,33,-1.3908526678320927,2
6,34,-1.3908526678320927,2
6,35,-0.6304244395355911,-1
6,36,-3.207412060008173,1
6,37,-1.3908526678320927,2
6,38,-0.5414045648240032,-1
6,39,-0.9872424075775218,1
6,40,-1.1117898122517198,-1
6,41,0.8639308855291576,0
6,42,-1.3908526678320927,2
6,43,-1.3908526678320927,2
6,44,-0.938586249612122,-1
6,45,-1.3908526678320927,2
6,46,-1.1152796604493547,-1
6,47,-0.9954973040563582,-1
6,48,-0.5954272949316259,-1
6,49,-0.5463127952096691,-1
6,50,0.6479481641468683,1
6,51,-1.3908526678320927,2
6,52,-1.3908526678320927,2
6,53,0.2159827213822894,1
6,54,-1.3908526678320927,2
6,55,-0.6087211782886672,-1
6,56,-1.3908526678320927,0
6,57,0.2159827213822894,0
6,58,-0.9641127786192467,-1
6,59,-1.3908526678320927,2
6,60,-1.3908526678320927,2
6,61,-0.7592289969860733,-1
6,62,0.8639308855291576,1
6,63,-1.3908526678320927,2
6,64,-1.3329548586895408,1
6,65,0.6479481641468683,1
6,66,0.6479481641468683,0
6,67,-1.3908526678320927,2
6,68,-1.3908526678320927,2
6,69,-1.3908526678320927,2
6,70,-0.8567217319172078,-1
6,71,-1.3908526678320927,2
6,72,-1.3908526678320927,2
6,73,-0.7524043577509532,-1
6,74,-1.3908526678320927,2
6,75,-1.3908526678320927,0
6,76,0.4319654427645788,1
6,77,-2.691002596093877,0
6,78,-1.3908526678320927,2
6,79,-1.3908526678320927,2
6,80,-0.9484357032034877,-1
6,81,-1.3908526678320927,2
6,82,-1.3908526678320927,2
6,83,-1.3908526678320927,2
6,84,-1.3908526678320927,2
6,85,-0.7727183179769517,-1
6,86,-1.3908526678320927,2
6,87,-0.91897880235584,-1
6,88,-1.3908526678320927,2
6,89,-1.3908526678320927,2
6,90,-0.8163500296476993,-1
6,91,-0.5191934695181712,-1
6,92,-1.3908526678320927,2
6,93,-1.3908526678320927,2
6,94,-1.3908526678320927,2
6,95,-1.3908526678320927,2
6,96,-0.5926089354786183,-1
6,97,-0.9155556777648401,-1
6,98,-0.9402324391914936,-1
6,99,-1.000898168601704,1
7,0,-0.7598914951126826,-1
7,1,-0.36260288241787286,0
7,2,-1.1911027746992207,-1
7,3,-0.5595886124727095,-1
7,4,-0.9689631890939863,-1
7,5,-1.1273733150914944,-1
7,6,-1.1399781897491823,2
7,7,-1.1399781897491823,0
7,8,-0.3842718396791095,-1
7,9,-4.331818002118837,0
7,10,-1.1399781897491823,2
7,11,-2.480471074765629,0
7,12,0.3433531816980458,0
7,13,-1.1399781897491823,2
7,14,-1.1574950149584562,-1
7,15,-0.8192112018514282,-1
7,16,-1.5421879857056235,-1
7,17,-0.7991708528874153,-1
7,18,1.948680479825518,0
7,19,-1.1399781897491823,2
7,20,-1.1399781897491823,2
7,21,-1.1399781897491823,2
7,22,-1.4091418110503793,-1
7,23,-1.3391868019109512,-1
7,24,-1.1758888121408915,-1
7,25,-0.4753618791463353,1
7,26,-1.1399781897491823,2
7,27,-4.290814730581214,0
7,28,-0.6842943961869821,-1
7,29,-1.3890797162446393,-1
7,30,-1.1399781897491823,2
7,31,-1.1399781897491823,2
7,32,-1.1399781897491823,2
7,33,-1.1399781897491823,2
7,34,-1.1399781897491823,2
7,35,-1.3941257043356203,-1
7,36,-3.533604577043268,0
7,37,-1.1399781897491823,2
7,38,-0.9045458603833006,0
7,39,-1.1399781897491823,2
7,40,-1.108251737379705,-1
7,41,-0.48561269703074095,1
7,42,-1.1399781897491823,2
7,43,0.8340420702414452,0
7,44,0.4356105426576968,1
7,45,-1.1399781897491823,1
7,46,-0.8732023844689693,-1
7,47,-0.9079659009388182,-1
7,48,-1.017413226517889,-1
7,49,-1.369731778335003,-1
7,50,-0.8605632508378734,-1
7,51,-1.4170867546035841,0
7,52,-1.1399781897491823,2
7,53,-1.1399781897491823,2
7,54,-1.0586584052753267,-1
7,55,-1.1399781897491823,2
7,56,-1.1399781897491823,0
7,57,-1.1399781897491823,2
7,58,-1.8193436136165257,-1
7,59,-3.707868481078164,1
7,60,-1.1399781897491823,2
7,61,1.9384296619411123,1
7,62,-0.7027112162879485,-1
7,63,-0.46989339629136884,-1
7,64,-4.044795101355478,1
7,65,-1.1399781897491823,2
7,66,-1.1399781897491823,2
7,67,-3.6053603022341063,1
7,68,-1.1399781897491823,2
7,69,-1.2245920994476367,-1
7,70,-1.1399781897491823,2
7,71,-1.1399781897491823,2
7,72,-1.1399781897491823,2
7,73,-1.3946261207737083,-1
7,74,-0.4441090090550298,-1
7,75,-1.1399781897491823,0
7,76,-1.5268236612348334,-1
7,77,0.7520355271661999,0
7,78,-1.0070540392273575,1
7,79,-1.1399781897491823,2
7,80,-1.4205020533174013,-1
7,81,-1.1399781897491823,2
7,82,-1.3863343009503672,0
7,83,-3.687366845309352,1
7,84,-1.1399781897491823,2
7,85,-0.9021753082197106,-1
7,86,-1.1399781897491823,2
7,87,-1.117876945321124,-1
7,88,-1.1399781897491823,2
7,89,-1.1399781897491823,2
7,90,-1.4573255768500404,-1
7,91,-1.0225267331042738,-1
7,92,-1.221613321132623,-1
7,93,-1.1399781897491823,2
7,94,-1.1399781897491823,2
7,95,-1.1399781897491823,1
7,96,-1.205301836547495,-1
7,97,-0.7006224827705682,-1
7,98,-1.3420664724029254,-1
7,99,-1.1399781897491823,2
8,0,-1.093616557734205,0
8,1,-0.8422665690324832,-1
8,2,-1.1217461170160603,-1
8,3,-0.4805168280401964,-1
8,4,-1.2252330856238993,-1
8,5,-3.942829515367791,1
8,6,-1.093616557734205,2
8,7,-1.093616557734205,0
8,8,-0.10199455124515558,0
8,9,-1.093616557734205,2
8,10,-1.093616557734205,2
8,11,-1.093616557734205,2
8,12,-1.093616557734205,2
8,13,-1.093616557734205,2
8,14,-0.5530835902092953,-1
8,15,-0.21427776285552275,-1
8,16,-1.093616557734205,0
8,17,-4.151979842165177,1
8,18,-1.093616557734205,2
8,19,-1.093616557734205,2
8,20,-1.296188777185151,-1
8,21,-1.093616557734205,2
8,22,-3.464781857948659,0
8,23,-0.5600093114871519,-1
8,24,-1.2086804441715802,-1
8,25,-0.2170272309837177,1
8,26,-0.10199455124515558,1
8,27,-1.6756241936652896,-1
8,28,-1.84986301369863,0
8,29,-0.748054886185829,-1
8,30,-1.093616557734205,2
8,31,-1.093616557734205,2
8,32,-1.093616557734205,2
8,33,-0.31114487804254126,0
8,34,-1.093616557734205,2
8,35,-1.093616557734205,2
8,36,-1.093616557734205,2
8,37,-1.2827439106540637,-1
8,38,-1.1872996431449292,-1
8,39,-1.093616557734205,2
8,40,-1.0875440334429052,-1
8,41,-1.093616557734205,2
8,42,-2.100843405855493,0
8,43,-1.093616557734205,2
8,44,-0.5707323373793963,-1
8,45,-1.5093686244665292,-1
8,46,-1.093616557734205,2
8,47,-0.8434775846411622,-1
8,48,-1.0665853190591306,-1
8,49,-0.5412102375196655,0
8,50,-1.2358676438611975,0
8,51,-1.093616557734205,2
8,52,-1.093616557734205,2
8,53,-1.093616557734205,2
8,54,-1.093616557734205,2
8,55,-1.093616557734205,2
8,56,-1.093616557734205,0
8,57,1.6667889438880572,1
8,58,-1.093616557734205,2
8,59,-1.0579108906880865,-1
8,60,-1.093616557734205,2
8,61,-0.7679819696523968,-1
8,62,-1.093616557734205,2
8,63,-1.093616557734205,2
8,64,-1.6950996295017244,-1
8,65,-1.093616557734205,2
8,66,-2.9971917168693962,1
8,67,-1.093616557734205,2
8,68,-1.093616557734205,2
8,69,-1.093616557734205,2
8,70,-1.093616557734205,2
8,71,-1.093616557734205,2
8,72,-1.093616557734205,2
8,73,-0.785588968616366,-1
8,74,-1.093616557734205,2
8,75,-1.093616557734205,0
8,76,-0.4991326503204022,-1
8,77,-1.093616557734205,2
8,78,-1.093616557734205,2
8,79,-1.093616557734205,2
8,80,-1.1060818741499643,-1
8,81,-1.093616557734205,2
8,82,-1.093616557734205,2
8,83,-1.093616557734205,2
8,84,-1.093616557734205,2
8,85,-1.0997152620561164,-1
8,86,-1.093616557734205,2
8,87,-1.3676023261663872,-1
8,88,-1.093616557734205,2
8,89,-0.8867424269555615,-1
8,90,-1.0428765226029528,-1
8,91,-1.0495240035131252,-1
8,92,-1.093616557734205,2
8,93,-1.093616557734205,2
8,94,-1.093616557734205,2
8,95,-1.0473545186720046,-1
8,96,-1.0467026122473342,-1
8,97,-1.093616557734205,2
8,98,-0.9377053217025013,-1
8,99,-1.093616557734205,2
9,0,-1.391273387188531,0
9,1,-0.49515313232449654,-1
9,2,-1.391273387188531,0
9,3,-1.391273387188531,2
9,4,-0.7271753168733645,-1
9,5,-1.391273387188531,2
9,6,-1.092978535669587,-1
9,7,-1.391273387188531,0
9,8,-1.391273387188531,2
9,9,-1.391273387188531,2
9,10,-1.391273387188531,2
9,11,-1.391273387188531,2
9,12,-0.7849650472181136,0
9,13,-1.391273387188531,2
9,14,-1.7177226453521448,-1
9,15,-1.4513594413471382,-1
9,16,-1.391273387188531,0
9,17,-1.2824330458527704,-1
9,18,-1.391273387188531,2
9,19,-1.4389728751848907,-1
9,20,-0.8107955262259644,-1
9,21,0.19342359767891684,0
9,22,-1.2535658709750828,-1
9,23,-1.391273387188531,2
9,24,-1.391273387188531,2
9,25,-0.40317208556149736,-1
9,26,-1.391273387188531,2
9,27,-1.391273387188531,2
9,28,-1.1101986414836726,-1
9,29,-1.0246120343611334,-1
9,30,-1.4463886448970302,0
9,31,-1.391273387188531,2
9,32,-1.391273387188531,2
9,33,0.6578939811127544,1
9,34,-1.391273387188531,2
9,35,-1.391273387188531,0
9,36,-1.391273387188531,2
9,37,-1.391273387188531,2
9,38,-0.7101696302195927,-1
9,39,-1.4937789555125724,-1
9,40,-1.038544755944931,-1
9,41,-1.391273387188531,2
9,42,-1.391273387188531,2
9,43,-1.391273387188531,2
9,44,-0.9407105085902835,-1
9,45,-1.391273387188531,2
9,46,-0.7714385902833086,-1
9,47,-1.391273387188531,0
9,48,-1.2983533268858802,-1
9,49,-0.7910649618841735,-1
9,50,-1.391273387188531,2
9,51,-1.391273387188531,2
9,52,0.7037763340539309,1
9,53,-1.391273387188531,2
9,54,-1.391273387188531,2
9,55,-1.391273387188531,2
9,56,-1.391273387188531,1
9,57,-1.391273387188531,2
9,58,-1.391273387188531,2
9,59,-1.4437653953805893,-1
9,60,-1.391273387188531,2
9,61,-1.391273387188531,2
9,62,-1.391273387188531,2
9,63,-1.391273387188531,2
9,64,-1.391273387188531,2
9,65,-1.391273387188531,2
9,66,-1.391273387188531,2
9,67,-1.391273387188531,2
9,68,-1.391273387188531,2
9,69,-1.1922553817271588,-1
9,70,-1.391273387188531,2
9,71,-1.391273387188531,2
9,72,-1.391273387188531,2
9,73,-1.437212174308795,0
9,74,-1.391273387188531,2
9,75,-1.391273387188531,0
9,76,-1.348615139378769,-1
9,77,-1.391273387188531,2
9,78,-1.391273387188531,2
9,79,-1.391273387188531,2
9,80,-1.391273387188531,2
9,81,-1.391273387188531,2
9,82,-1.391273387188531,2
9,83,-0.9868411138923655,-1
